0.993545,0.994426,0.991203,0.992761,0.994998,0.99518,1,1,1,1,1,1,1,0.996437,0.995028,0.991659,0.991292,0.991203,0.991203,0.991203,0.992761,0.995465,0.995405,1,1,0.995826,0.993689,0.995518,0.997281,0.996644,1,1,1,0.995891,0.991149,0.996332,1,1,1,1,1,1,1,1,0.994534,0.993522,0.992302,0.991203,0.991203,0.991203,0.991515,0.992281,0.990775,0.994955,0.99599,0.994372,1,1,1,1,0.997868,0.99893,0.99924,0.996965
0.997202,0.997929,0.985528,0.988994,0.990702,0.99246,0.990131,1,1,1,1,1,0.995784,0.998436,0.997231,0.994584,0.986439,0.985546,0.985528,0.985528,0.988994,0.989639,0.99348,0.981169,0.990848,0.997054,0.993067,0.995391,0.991494,1,1,1,1,0.991032,0.996149,0.998402,1,1,1,1,0.997665,0.996655,1,0.996095,0.996843,0.991522,0.992376,0.985528,0.985528,0.985528,0.986193,0.989593,0.984216,0.993391,0.986161,0.998858,1,1,1,1,1,0.998403,0.999839,0.999292
0.991133,0.985675,0.950136,0.945975,0.95435,0.965654,0.968232,0.942711,0.995074,1,1,1,1,0.965284,0.972171,0.95457,0.948499,0.9474,0.950136,0.950136,0.945975,0.961994,0.974711,0.96529,0.956132,0.96646,0.959572,0.927928,1,1,1,1,0.948533,0.9559,0.96496,0.98145,0.986287,1,1,1,1,0.988821,0.976917,0.986582,0.971579,0.959412,0.940503,0.950338,0.951837,0.952194,0.951759,0.962737,0.937949,0.906507,1,1,1,1,1,1,1,1,0.996784,1
0.991133,0.985675,0.950136,0.946723,0.944073,0.939614,0.936545,0.943469,0.849933,0.986818,1,1,1,1,0.960803,0.959835,0.962924,0.958454,0.956099,0.93695,0.932514,0.938455,0.932275,0.940101,0.946913,0.86105,0.86731,1,1,1,0.962003,0.899727,0.953271,0.963522,0.975408,0.962901,1,1,1,1,1,1,0.982363,0.909683,0.958664,0.955929,0.950526,0.9474,0.947519,0.944911,0.958398,0.952251,0.85659,1,1,1,1,1,1,1,1,1,1,1
0.991448,0.984304,0.928446,0.942087,0.942986,0.921918,0.936026,0.946877,0.954121,0.946617,1,1,1,1,1,0.954547,0.921573,0.966055,0.95487,0.9475,0.921962,0.936532,0.915546,0.940658,0.943551,0.892397,0.812198,1,1,1,0.91066,0.927653,0.962147,0.963856,0.934058,1,1,1,1,1,1,1,1,1,0.843115,0.951676,0.947923,0.945302,0.950698,0.951753,0.954107,0.832123,0.985975,1,1,1,1,1,1,1,1,1,1,1
0.990646,0.980307,0.937773,0.919703,0.884103,0.944197,0.939676,0.939865,0.939381,0.954168,0.982619,0.995744,1,1,1,0.988158,0.961515,0.966138,0.973259,0.958447,0.955142,0.791333,0.930374,0.952415,0.920116,0.932518,0.923633,0.794459,1,0.904143,0.953017,0.951166,0.933714,0.856899,1,1,1,1,1,1,1,1,1,1,1,0.780615,0.934027,0.925356,0.940191,0.937331,0.866322,1,1,1,1,1,1,1,1,1,1,1,1,1
0.991361,0.984006,0.940403,0.823603,0.795888,0.946981,0.950083,0.940757,0.927031,0.959818,0.979958,0.989801,1,1,1,1,1,1,0.973235,0.987187,0.955302,1,0.840955,0.937391,0.934947,0.91596,0.939467,0.934008,0.685314,0.926351,0.925199,0.921748,0.859218,0.934357,1,1,1,1,1,1,1,0.999524,1,1,1,0.901271,0.814775,0.919637,0.932388,0.856356,0.95448,1,1,1,1,1,1,1,1,1,1,1,1,1
0.98818,0.973286,0.824496,1,1,0.811235,0.942971,0.940665,0.905667,0.927531,0.952158,1,1,1,1,1,1,1,1,0.97922,1,1,1,0.767144,0.929369,0.939391,0.94298,0.911706,0.918682,0.889346,0.905158,0.88542,0.917062,0.95351,1,1,1,1,1,1,0.999254,1,1,1,1,0.787618,0.906968,0.896031,0.862739,0.889507,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.990341,0.973775,0.958693,1,1,1,0.820903,0.936305,0.941225,0.865887,0.907884,1,1,1,0.995213,0.992825,1,1,1,1,1,1,1,0.94486,0.878895,0.946469,0.938236,0.938427,0.944301,0.940552,0.938121,0.882715,0.899235,1,1,1,1,1,1,1,0.998483,1,1,1,0.867599,0.923473,0.939032,0.909623,0.753042,0.774173,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.992297,0.991875,1,1,1,1,0.958247,0.904227,0.921681,0.917703,0.803615,1,1,1,0.988114,0.988196,1,1,1,1,1,1,0.991772,0.97987,0.951787,0.927802,0.950338,0.950136,0.950136,0.950136,0.941972,0.928924,0.798901,1,1,1,1,1,1,1,1,1,1,0.918086,0.910604,0.939958,0.933195,0.864547,1,0.837176,0.761968,1,1,1,1,1,1,1,1,1,1,0.999406,0.999767,1
0.99675,0.998393,1,1,1,0.990475,0.979198,0.962599,0.927337,0.934174,0.924759,0.800919,1,0.942811,0.97406,0.966963,0.922697,1,1,1,1,1,0.992826,0.98638,0.97608,0.955696,0.951504,0.950338,0.950136,0.950136,0.922582,0.935976,0.923839,0.809619,1,1,1,1,1,1,1,1,0.937699,0.902647,0.927727,0.949504,0.889328,0.951648,1,1,0.916687,0.771191,0.963573,1,0.996233,0.998702,1,1,1,1,1,1,1,0.999354
1,1,1,1,1,1,0.975192,0.965402,0.942934,0.932832,0.939467,0.934008,0.685314,0.94061,0.937366,0.936525,0.928351,0.85326,0.974308,1,1,1,1,0.990281,0.977757,0.954502,0.95719,0.947845,0.956099,0.93695,0.928011,0.943364,0.942986,0.927266,0.862157,0.960263,1,1,1,1,1,1,0.812779,0.927999,0.950838,0.940105,0.923497,1,1,1,1,0.943278,0.832706,0.924681,0.991949,0.996403,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.934083,0.95553,0.922887,0.94298,0.911706,0.918682,0.898183,0.940092,0.944927,0.936235,0.950802,0.95746,0.983874,1,1,1,1,0.979113,0.970761,0.904906,0.951357,0.956179,0.941999,0.900802,0.932565,0.906251,0.942901,0.959744,0.881166,0.91521,1,1,1,1,0.847794,0.939505,0.955028,0.941757,0.928563,1,1,1,1,1,1,1,0.89237,0.90471,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.919865,0.811769,0.935583,0.938236,0.938427,0.944301,0.940552,0.93917,0.941828,0.941497,0.946175,0.968075,0.980034,0.990823,1,1,1,1,0.975288,0.970263,0.915502,0.970214,0.965896,0.956815,0.796768,0.928044,0.952431,0.946841,0.944724,0.914441,0.851636,0.867615,1,0.836155,0.937526,0.960367,0.933725,0.833692,1,1,1,1,1,1,1,1,1,0.885508,0.931269,1,1,0.999556,1,1,1,1,1
0.995964,0.995255,0.949234,0.943382,0.968364,1,1,0.820051,0.923933,0.920823,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.946723,0.944073,0.956116,0.967997,0.990247,0.991122,1,1,1,1,1,1,0.96776,0.973763,0.950628,1,0.839481,0.940233,0.942136,0.937759,0.936545,0.911842,0.824142,0.706707,0.919268,0.946862,0.943751,0.8314,1,1,1,1,1,1,1,1,1,1,1,0.962877,0.983381,0.992476,1,1,1,1,1,1
0.994162,0.988243,0.92165,0.943128,0.950405,0.886502,0.78645,0.926854,0.931893,0.939076,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.946723,0.928613,0.949473,0.955858,1,1,1,1,1,1,1,0.994783,0.986187,1,1,1,0.795152,0.930869,0.922683,0.941497,0.938616,0.877323,0.888408,0.920307,0.899374,0.815723,1,1,1,1,1,1,1,1,1,1,1,1,1,0.979805,1,1,1,1,1,0.998813,0.998303
0.99258,0.990493,0.904412,0.937258,0.94479,0.848511,0.920965,0.929508,0.934948,0.942104,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.952433,0.871186,0.945798,1,1,1,1,1,1,1,1,1,1,1,1,0.93795,0.878534,0.946294,0.946723,0.938236,0.938427,0.944301,0.938876,0.876785,0.847915,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.991189,0.99694,0.995898
0.991706,0.985788,0.951188,0.94545,0.92934,0.942379,0.940584,0.925477,0.946298,0.94759,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.918688,0.916925,0.803615,1,1,1,0.990839,0.98825,1,1,1,1,1,1,1,0.953325,0.928334,0.916262,0.950136,0.950136,0.950136,0.950136,0.922582,0.935976,0.920456,0.850788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.958492,0.977739,0.993716
0.989461,0.990714,0.96775,0.948499,0.9474,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.940323,0.938037,0.924759,0.762438,1,0.962135,0.981175,0.980796,0.954208,0.957562,1,1,1,1,0.988175,0.976698,0.945493,0.925886,0.950136,0.950136,0.950136,0.950136,0.942625,0.940763,0.947011,0.932869,0.8248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.885599,0.974214,0.9894
1,0.994229,0.975706,0.943403,0.928962,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.951837,0.952194,0.928446,0.93382,0.94458,0.92223,0.914095,0.774303,0.9481,0.958864,0.967158,0.931352,0.910466,0.932246,0.989552,1,1,1,0.942521,0.879282,0.948082,0.950136,0.950136,0.951837,0.945522,0.938769,0.940035,0.953689,0.953513,0.928822,0.821615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.881475,0.907485,0.978531,0.989911
1,1,0.959471,0.870856,0.943933,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.951837,0.955473,0.947297,0.937622,0.924437,0.873904,0.921204,0.908618,0.881483,0.877167,0.930538,0.941642,0.938636,0.951675,0.924876,0.921967,1,1,1,0.837806,0.940152,0.953887,0.950136,0.951837,0.955473,0.951454,0.919498,0.932151,0.905809,0.942417,0.946179,0.929531,0.857362,0.963694,1,1,1,1,1,1,1,1,1,1,1,0.93987,0.870074,0.925449,0.981306,0.990438
1,1,0.960657,0.860901,0.946516,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.947519,0.947085,0.950808,0.93767,0.804799,0.884425,0.919767,0.928135,0.94552,0.83158,0.918994,0.938455,0.938114,0.934259,0.955092,0.938098,0.834762,0.885482,0.798032,0.923109,0.92954,0.922823,0.946292,0.954056,0.950168,0.920267,0.936575,0.786509,0.927813,0.94558,0.941555,0.937024,0.950802,0.903837,0.931395,1,1,1,1,1,1,1,1,1,1,0.824192,0.931789,0.948373,0.984069,0.991579
1,0.992718,0.971091,0.930909,0.919608,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.927964,0.951744,0.942667,0.85491,1,1,0.968193,0.965715,0.95345,0.920749,0.808129,0.944231,0.948324,0.934926,0.940707,0.937957,0.924773,0.796057,0.926184,0.934483,0.932225,0.936093,0.936739,0.943023,0.89827,0.927129,0.923833,1,0.839481,0.940233,0.94198,0.936846,0.946175,0.960797,0.918529,0.897131,1,1,1,1,1,1,1,1,0.830632,0.930314,0.940099,0.93834,0.985589,0.991823
0.989749,0.988882,0.950006,0.938611,0.942104,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.946796,0.892216,0.874573,1,1,1,1,1,1,1,1,0.797662,0.952316,0.925657,0.943922,0.936631,0.924906,0.929827,0.921392,0.938647,0.937381,0.9415,0.944498,0.803119,0.929328,0.951837,1,1,1,0.823558,0.940744,0.942186,0.944073,0.945715,0.943992,0.931011,0.857362,0.944179,1,1,1,1,1,0.825905,0.918624,0.933319,0.928861,0.915553,0.992917,0.991961
0.990642,0.982285,0.949764,0.94514,0.94759,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.941972,0.90445,0.898756,1,1,1,1,1,1,1,1,0.918186,0.774871,0.93854,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.924296,0.942804,0.877515,1,1,1,1,1,1,0.946597,0.886709,0.938696,0.946723,0.944073,0.939614,0.936545,0.950802,0.883535,0.900032,1,1,1,0.811673,0.924336,0.929388,0.935088,0.937126,0.936494,0.989652,0.996745
0.991418,0.985008,0.941972,0.94759,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.922582,0.935586,0.923031,0.959357,0.995482,1,1,1,1,1,1,0.861548,0.940277,0.920823,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.937836,0.790876,0.914867,1,1,1,1,1,1,0.972194,0.950636,0.933863,0.945406,0.946786,0.943922,0.941497,0.946175,0.944301,0.896934,0.85056,0.846069,0.794261,0.920841,0.944611,0.935448,0.940897,0.943046,0.863582,0.995431,0.995657
0.991133,0.985675,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.951837,0.952194,0.928446,0.942087,0.946777,0.919595,0.935291,0.961564,0.968218,0.985377,1,1,1,1,0.984499,0.859571,0.93278,0.931893,0.939076,0.950136,0.951837,0.945522,0.942823,0.944531,0.952504,0.91579,0.938512,0.855518,1,1,1,1,1,1,0.986507,0.975894,0.965052,0.943673,0.951504,0.950338,0.946723,0.944073,0.939614,0.934134,0.916126,0.791586,0.909726,0.938659,0.933387,0.94114,0.932689,0.808662,1,1,1
0.991133,0.985675,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.947519,0.944911,0.937773,0.919703,0.884103,0.953381,0.947454,0.956661,0.979508,0.982101,1,1,1,0.991707,0.970061,0.945307,0.93813,0.934948,0.942104,0.951837,0.955473,0.951454,0.919498,0.936613,0.93374,0.951393,0.916306,0.930109,0.824512,0.93917,0.981218,1,1,1,0.994052,0.973251,0.961904,0.956078,0.955323,0.950722,0.951819,0.941717,0.936572,0.929137,0.931254,0.919337,0.922131,0.938647,0.941665,0.903457,0.870299,0.907827,1,1,1
0.991133,0.985675,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.941818,0.943114,0.938939,0.821243,0.878138,0.964604,0.967739,0.987463,0.974644,0.987921,1,1,1,0.982818,0.975289,0.952528,0.876874,0.765435,0.739108,0.783292,0.876592,0.912084,0.935223,0.816914,0.950976,0.957552,0.949809,0.871183,0.925437,0.925141,0.954671,0.985865,1,1,1,1,0.969754,0.883105,0.956577,0.957522,0.960375,0.952243,0.912933,0.936613,0.915546,0.940658,0.951504,0.950338,0.946901,0.894589,0.841143,1,1,1,1
0.991133,0.985675,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.950136,0.924296,0.928395,0.811338,1,1,0.969678,0.984278,0.989591,0.988566,0.993282,1,1,1,0.977102,0.972604,0.887416,0.760424,0.830445,0.707414,0.758984,0.767502,0.891972,0.812106,1,0.946591,0.983358,0.96628,0.921064,0.818064,0.931714,0.969797,0.971348,0.973198,1,1,1,1,0.95755,0.912521,0.96217,0.973618,0.97275,0.950364,0.786509,0.930374,0.952415,0.948499,0.9474,0.936178,0.937937,0.925068,0.837245,1,1,1
0.991133,0.985675,0.951837,0.952194,0.928446,0.942087,0.946777,0.929505,0.945406,0.938431,0.775542,0.904339,1,1,1,0.992545,0.995331,1,1,1,1,1,0.985654,0.961295,0.871271,0.764357,0.511191,0.724341,0.545403,0.695246,0.674257,1,1,1,0.992429,0.988462,1,1,0.812902,0.953995,0.973788,0.977175,0.987175,1,1,1,1,1,0.970249,0.987619,0.980424,0.951897,1,0.840955,0.937391,0.943403,0.928962,0.945975,0.942616,0.943012,0.935004,0.889631,1,1
0.991175,0.991469,0.93533,0.949577,0.926496,0.914744,0.884103,0.944197,0.943673,0.920847,0.928517,0.897478,1,1,1,1,1,1,1,1,1,1,1,0.950886,0.789555,0.640253,0.629826,0.000144869,0.762988,0.611163,0.785691,1,1,1,1,1,1,1,1,0.736456,0.940023,0.969999,0.986331,1,1,1,1,1,1,0.994383,0.991914,1,1,1,0.767144,0.928436,0.943933,0.946723,0.944073,0.945715,0.943992,0.948261,0.990194,0.993549
0.992766,0.989057,0.937777,0.937352,0.9408,0.900764,0.813911,0.946981,0.950083,0.938385,0.94023,0.94769,0.974167,1,1,1,1,1,1,1,1,1,1,1,0.53362,0.788196,0.579552,0.699649,0.495764,0.822443,0.82726,0.946545,1,1,1,1,1,1,1,0.860636,0.786251,0.960516,0.97861,1,1,1,1,1,1,1,1,1,1,1,0.94486,0.878895,0.948954,0.950136,0.946723,0.944073,0.939614,0.943939,0.98774,0.989217
